match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalClearance,stat_wasFouled,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_goalAssist,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed
10388247,home,SC Freiburg,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,26,26,False,30.0,23.0,12.0,6.0,22.0,24.0,1.0,6.0,8.0,1.0,1.0,90.0,35.0,6.5,7.0,0.0,0.0,0.00030117,0,0.6392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388247,home,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,False,57.0,45.0,7.0,2.0,24.0,28.0,22.0,31.0,3.0,,,90.0,64.0,6.7,13.0,0.0,0.0,0.146751,0,,,,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388247,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,83.0,69.0,17.0,10.0,44.0,50.0,25.0,33.0,5.0,,,90.0,93.0,7.1,14.0,0.0,0.0,0.0112246,0,,,,,,2.0,2.0,4.0,5.0,2.0,2.0,,2.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388247,home,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,35,35,False,52.0,47.0,2.0,2.0,26.0,27.0,21.0,26.0,2.0,,,59.0,59.0,7.1,7.0,0.0,0.0,0.0246594,0,,Kenneth Schmidt,,1.0,,1.0,3.0,1.0,6.0,,1.0,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10388247,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,M,25,25,False,42.0,31.0,5.0,3.0,15.0,18.0,18.0,27.0,4.0,,,90.0,74.0,6.8,22.0,0.0,0.0,0.0709457,0,,,,3.0,2.0,2.0,1.0,7.0,5.0,,4.0,4.0,1.0,1.0,4.0,,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388247,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,38.0,33.0,2.0,1.0,9.0,9.0,24.0,29.0,7.0,,,90.0,53.0,6.8,7.0,0.1864,0.0,0.069249,4,,,,,,4.0,1.0,7.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10388247,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,71.0,63.0,6.0,5.0,28.0,32.0,35.0,39.0,5.0,,,90.0,77.0,6.8,11.0,0.0,0.0,0.0448551,0,,,,,,3.0,4.0,6.0,7.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10388247,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,M,30,30,False,36.0,29.0,5.0,4.0,9.0,11.0,23.0,33.0,3.0,,,90.0,60.0,7.5,15.0,0.0,0.0,0.273724,0,,,,8.0,3.0,2.0,1.0,3.0,3.0,1.0,,,,5.0,2.0,,2.0,2.0,2.0,,1.0,,,True,1.0,,,,,,,,,,,,,
10388247,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,F,42,42,False,14.0,11.0,2.0,1.0,1.0,2.0,10.0,13.0,4.0,,,90.0,40.0,6.4,14.0,0.0836,0.2707,0.0218079,2,,,,1.0,,1.0,1.0,14.0,6.0,,,,,1.0,,3.0,7.0,2.0,,3.0,5.0,,,,,doanritsu,2.0,,,,,,,,,,,
10388247,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,F,32,32,False,66.0,55.0,8.0,5.0,22.0,23.0,33.0,48.0,4.0,,,90.0,83.0,7.9,19.0,0.3207,0.7566,0.0792004,5,,,,5.0,,,,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,
