match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalClearance,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_shotOffTarget,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_goalAssist,stat_goals
10388432,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,36.0,24.0,20.0,10.0,18.0,22.0,6.0,14.0,14.0,2.0,7.0,7.0,1.0,1.0,90.0,51.0,7.7,12.0,0.0,0.0,0.00267979,0,0.7286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388432,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,34.0,24.0,2.0,,17.0,22.0,8.0,14.0,7.0,,,,,,90.0,51.0,7.7,12.0,0.0,0.0,0.0127262,0,,2.0,1.0,3.0,3.0,5.0,11.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,,,,,,,,,,,,,,,,,
10388432,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,,31.0,21.0,5.0,1.0,16.0,17.0,5.0,14.0,6.0,,,,,,90.0,46.0,6.6,12.0,0.0,0.0,0.00386726,0,,,,1.0,2.0,5.0,4.0,1.0,1.0,,,2.0,1.0,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,
10388432,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,,39.0,27.0,4.0,2.0,18.0,26.0,9.0,13.0,10.0,,,,,,90.0,54.0,6.5,15.0,0.0228,0.0,0.00252185,1,,,,1.0,,3.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,4.0,,,,1.0,1.0,,,,,,,,,,
10388432,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,,23.0,18.0,4.0,4.0,6.0,7.0,14.0,21.0,2.0,,,,,,62.0,45.0,7.1,12.0,0.0,0.0,0.140465,0,,5.0,2.0,1.0,,3.0,4.0,,,,,,2.0,2.0,1.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,
10388432,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,,20.0,18.0,4.0,2.0,12.0,12.0,6.0,9.0,7.0,,,,,,85.0,38.0,6.6,7.0,0.3896,0.0264,0.00343085,3,,1.0,,1.0,,7.0,2.0,3.0,1.0,,,2.0,2.0,2.0,2.0,1.0,3.0,,,,2.0,,,,,1.0,1.0,,,,,
10388432,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,23.0,19.0,5.0,4.0,8.0,9.0,11.0,14.0,10.0,,,,,,85.0,34.0,7.2,5.0,0.0,0.0,0.01149,0,,,,1.0,,2.0,6.0,,,,,1.0,6.0,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,
10388432,home,TSG Hoffenheim,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,,25.0,16.0,3.0,2.0,8.0,11.0,8.0,14.0,3.0,,,,,,62.0,39.0,6.1,14.0,0.0,0.0,0.0110347,0,,,,,,8.0,4.0,2.0,1.0,1.0,,,,,4.0,,1.0,3.0,,,,3.0,2.0,,,,,,,,,
10388432,home,TSG Hoffenheim,Angeliño,angelino,Angeliño,M,3,171,3342,M,848355,EUR,852336000,M,11,11,False,,28.0,15.0,7.0,1.0,4.0,6.0,15.0,31.0,7.0,,,,,,90.0,61.0,6.8,22.0,0.0,0.0,0.179934,0,,9.0,4.0,1.0,1.0,3.0,3.0,2.0,,,,,1.0,,,3.0,,2.0,,,,,,,2.0,,,,,,,
10388432,home,TSG Hoffenheim,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3506,M,946695,EUR,1019260800,F,33,33,False,,11.0,7.0,,,2.0,2.0,5.0,11.0,5.0,,,,,,90.0,37.0,6.5,19.0,0.3634,0.5431,0.514767,3,,2.0,,4.0,1.0,14.0,5.0,6.0,7.0,3.0,,,1.0,1.0,,,,,,,1.0,2.0,,,,,2.0,2.0,,,,
10388432,home,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,608,M,114379,EUR,705801600,F,10,10,False,,24.0,16.0,4.0,2.0,7.0,8.0,9.0,16.0,4.0,,,,,,76.0,31.0,6.6,10.0,0.0,0.0,0.0266876,0,,,,1.0,,3.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,
10388432,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,D,3,3,True,,11.0,6.0,1.0,,4.0,4.0,2.0,8.0,1.0,,,,,,28.0,19.0,6.5,7.0,0.0,0.0,0.00230944,0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10388432,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,True,,19.0,14.0,1.0,1.0,2.0,3.0,12.0,16.0,1.0,,,,,,28.0,23.0,6.6,9.0,0.0,0.0,0.0607181,0,,,,,,3.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,andrejkramaric,,,
10388432,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,39,39,True,,8.0,6.0,,,2.0,2.0,4.0,6.0,2.0,,,,,,14.0,10.0,6.6,3.0,0.0,0.0,0.0031897,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
10388432,home,TSG Hoffenheim,Sebastian Rudy,sebastian-rudy,S. Rudy,M,16,180,207,,35680,EUR,636163200,M,16,16,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,11.0,4.0,6.5,,0.0,0.0,0.00099466,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10388432,home,TSG Hoffenheim,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,13,13,True,,7.0,4.0,,,3.0,3.0,1.0,4.0,1.0,,,,,,11.0,7.0,6.5,3.0,0.0,0.0,0.00027759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388432,home,TSG Hoffenheim,Philipp Pentke,philipp-pentke,P. Pentke,G,,191,32,M,39918,EUR,483753600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388432,home,TSG Hoffenheim,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2180,M,989841,EUR,1015027200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Eduardo,Quaresma,,,,,,,,,,,,
10388432,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388432,home,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388432,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,False,,34.0,26.0,16.0,8.0,21.0,22.0,5.0,12.0,12.0,1.0,2.0,3.0,,,90.0,49.0,7.6,9.0,0.0,0.0,0.00180816,0,0.5695,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
