match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,captain,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_errorLeadToAGoal,player_sofascoreId
13472797,home,Ceará,Bruno Ferreira,Bruno Ferreira,Ventura Diniz,bruno-ferreira,B. Ferreira,G,94,197,350,M,1066241,EUR,763776000,G,94,94,False,24.0,8.0,20.0,4.0,0.0,5.0,7.0,3.0,17.0,2.0,7.0,3.0,5.0,1.0,90.0,33.0,7.9,17.0,0.0018992,0,1.2339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472797,home,Ceará,Fabiano Souza,,,fabiano-silva,F. Souza,D,70,175,374,M,1130513,EUR,952992000,D,70,70,False,38.0,29.0,10.0,7.0,0.0,18.0,22.0,11.0,16.0,2.0,5.0,,,,90.0,54.0,7.5,12.0,0.0451846,0,,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13472797,home,Ceará,Marcos Victor,Marcos Victor,,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,False,23.0,17.0,3.0,1.0,0.0,15.0,16.0,2.0,7.0,12.0,2.0,,,,90.0,45.0,7.3,7.0,0.052414,0,,3.0,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
13472797,home,Ceará,Willian Machado,,,willian-machado,W. Machado,D,23,185,452,M,925871,EUR,847843200,D,23,23,False,29.0,26.0,4.0,2.0,0.0,21.0,22.0,5.0,7.0,12.0,,,,,90.0,42.0,7.1,3.0,0.00173188,0,,1.0,1.0,3.0,,,,,,,,,,2.0,True,1.0,,,,,,,,,,,,,,,,,,,
13472797,home,Ceará,Matheus Bahia,,,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,False,37.0,31.0,4.0,2.0,0.0,19.0,21.0,12.0,16.0,6.0,2.0,,,,90.0,67.0,7.5,13.0,0.133202,1,,,4.0,5.0,1.0,,,1.0,3.0,,1.0,2.0,1.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,0.0523,,,,,,,,,,,,,
13472797,home,Ceará,Lourenço,,,lourenco,Lourenço,M,97,169,376,M,879871,EUR,873590400,M,97,97,False,24.0,17.0,5.0,3.0,0.0,10.0,10.0,7.0,14.0,2.0,7.0,,,,72.0,35.0,6.6,11.0,0.0186797,0,,1.0,7.0,4.0,,,,,2.0,2.0,,2.0,1.0,2.0,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,
13472797,home,Ceará,Dieguinho,,,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,24.0,19.0,2.0,2.0,0.0,11.0,12.0,8.0,12.0,3.0,4.0,,,,72.0,36.0,6.8,6.0,0.00713349,1,,,3.0,3.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,,,,,1.0,1.0,,0.0316,,,,,,,,,,,,,
13472797,home,Ceará,Antonio Galeano,,,antonio-galeano,Galeano,M,27,169,1101,M,883207,EUR,953683200,M,27,27,False,27.0,22.0,1.0,,1.0,8.0,10.0,14.0,17.0,3.0,8.0,,,,89.0,45.0,7.5,10.0,0.246004,0,,1.0,4.0,6.0,2.0,1.0,,1.0,2.0,2.0,2.0,,1.0,,,3.0,,,,,,,2.0,1.0,,,,,,,,,,,
13472797,home,Ceará,Lucas Mugni,,,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,False,21.0,17.0,2.0,1.0,0.0,6.0,9.0,11.0,12.0,,7.0,,,,63.0,41.0,7.0,17.0,0.00529533,2,,1.0,7.0,3.0,,,,,3.0,1.0,4.0,,,,,,3.0,,1.0,,,0.9493,5.0,,1.0,2.0,1.0,1.0,1.4995,,,,,,
13472797,home,Ceará,Fernandinho,,,fernandinho,Fernandinho,M,11,174,370,M,871219,EUR,869270400,M,77,77,False,8.0,6.0,1.0,,0.0,4.0,4.0,2.0,4.0,1.0,1.0,,,,63.0,24.0,6.5,6.0,0.00322448,0,,1.0,8.0,4.0,1.0,,,3.0,1.0,,,3.0,,,,3.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,
